Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,WGS,Healthcare,Health Information Services,NASDAQ,554.37,99,99,99,99,671555136,31.940000534057617
2,LENZ,Healthcare,Biotechnology,NASDAQ,537.3,99,99,99,93,467792032,23.389999389648438
3,ASTS,Technology,Communication Equipment,NASDAQ,513.84,99,99,98,7,2532088320,29.040000915527344
4,TLSIW,Healthcare,Medical Devices,NASDAQ,482.76,99,99,99,99,n/a,1.25
5,ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,467.63,99,99,99,76,16871360,2.990000009536743
6,MDIA,Communication Services,Broadcasting,NASDAQ,403.17,99,99,96,8,132641344,3.3499999046325684
7,CRBP,Healthcare,Biotechnology,NASDAQ,378.4,99,99,99,99,468184352,61.18000030517578
8,LBPH,Healthcare,Biotechnology,NASDAQ,369.66,99,99,99,99,738721920,36.08000183105469
9,BURU,Industrials,Specialty Industrial Machinery,NYSE MKT,360.5,99,99,32,3,7003263,0.9070000052452087
10,SEZL,Financial Services,Credit Services,NASDAQ,360.17,99,99,99,98,469543264,136.22999572753906
11,SMMT,Healthcare,Biotechnology,NASDAQ,350.95,99,99,99,98,5601800704,12.979999542236328
12,GDC,Communication Services,Electronic Gaming & Multimedia,NASDAQ,346.98,99,64,4,6,10736424,6.079999923706055
13,NEON,Technology,Electronic Components,NASDAQ,344.02,99,95,92,6,30719000,7.25
14,CADL,Healthcare,Biotechnology,NASDAQ,325.02,99,99,99,91,199960320,6.75
15,LUMN,Communication Services,Telecom Services,NYSE,321.74,99,99,20,52,1086092800,5.25
16,BYU,Financial Services,Shell Companies,NASDAQ,313.21,99,13,6,3,21530556,5.820000171661377
17,FTEL,Consumer Cyclical,Specialty Retail,NASDAQ,313.08,99,99,99,97,497564096,14.90999984741211
18,AGBA,Financial Services,Asset Management,NASDAQ,300.4,99,99,99,6,229691088,2.5399999618530273
19,DOGZ,Consumer Cyclical,Leisure,NASDAQ,297.99,99,99,98,93,201654288,24.149999618530273
20,RCAT,Technology,Computer Hardware,NASDAQ,297.95,99,98,63,61,75767136,3.109999895095825
21,PSNL,Healthcare,Diagnostics & Research,NASDAQ,297.79,99,99,23,40,65442888,5.440000057220459
22,VRAX,Healthcare,Biotechnology,NASDAQ,295.93,99,74,13,1,4558467,4.659999847412109
23,RNA,Healthcare,Biotechnology,NASDAQ,295.75,99,99,99,98,4130786048,44.0
24,INSG,Technology,Communication Equipment,NASDAQ,292.68,99,99,98,21,103737712,14.59000015258789
25,SCPX,Healthcare,Biotechnology,NYSE MKT,291.98,99,0,2,16,10265812,0.8899999856948853
26,SHCRW,Healthcare,Health Information Services,NASDAQ,285.99,99,99,2,6,n/a,0.09000000357627869
27,EUDA,Healthcare,Health Information Services,NASDAQ,281.53,99,99,97,23,93790424,4.929999828338623
28,RGS,Consumer Cyclical,Personal Services,NASDAQ,278.89,99,99,3,10,10647367,21.0
29,AEYE,Technology,Software - Application,NASDAQ,277.09,99,99,99,96,212526320,24.209999084472656
30,ADMA,Healthcare,Biotechnology,NASDAQ,272.74,99,99,98,95,2461811456,17.309999465942383
31,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,267.22,99,98,91,16,624490496,40.459999084472656
32,SLNO,Healthcare,Biotechnology,NASDAQ,259.88,99,99,99,99,1734692864,48.95000076293945
33,DAVE,Technology,Software—Application,NASDAQ,257.48,99,99,99,99,470895648,37.599998474121094
34,LSF,Consumer Defensive,Packaged Foods,NYSE MKT,253.95,99,99,99,21,41906316,3.8499999046325684
35,GTHX,Healthcare,Biotechnology,NASDAQ,249.41,99,94,88,87,133840384,7.110000133514404
36,RZLT,Healthcare,Biotechnology,NASDAQ,247.37,99,99,99,93,199377680,4.760000228881836
37,ALTS,n/a,n/a,NASDAQ,242.37,99,98,99,99,n/a,2.4100000858306885
38,CATX,Healthcare,Medical Devices,NYSE MKT,238.03,99,98,99,99,804254976,15.800000190734863
39,KINS,Financial Services,Insurance—Property & Casualty,NASDAQ,236.63,99,99,98,97,51737596,8.720000267028809
40,MBRX,Healthcare,Biotechnology,NASDAQ,236.3,99,99,99,63,9199929,2.549999952316284
41,CDNA,Healthcare,Diagnostics & Research,NASDAQ,235.98,99,99,92,82,734330176,30.729999542236328
42,SWVL,Technology,Software—Application,NASDAQ,228.67,99,99,99,99,79203824,5.460000038146973
43,EOSE,Industrials,Electrical Equipment & Parts,NASDAQ,227.8,99,96,5,6,164025680,2.6700000762939453
44,AVAH,Healthcare,Medical Care Facilities,NASDAQ,223.99,99,98,91,89,507880608,5.650000095367432
45,REAX,Real Estate,Real Estate Services,NASDAQ,221.95,99,99,98,98,728804992,6.230000019073486
46,DYN,Healthcare,Biotechnology,NASDAQ,221.95,99,99,98,97,3297019648,46.09000015258789
47,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,220.06,99,99,99,99,12955388928,150.6199951171875
48,VKTX,Healthcare,Biotechnology,NASDAQ,219.37,99,99,98,99,6216909824,64.12000274658203
49,CLOV,Healthcare,Healthcare Plans,NASDAQ,216.24,99,97,77,16,546080704,2.630000114440918
50,JANX,Healthcare,Biotechnology,NASDAQ,216.11,99,99,99,99,2094768384,46.97999954223633
51,QTTB,Healthcare,Biotechnology,NASDAQ,214.99,99,97,94,65,217226800,43.47999954223633
52,WULF,Financial Services,Capital Markets,NASDAQ,214.68,99,98,95,92,1031991936,4.360000133514404
53,COMM,Technology,Communication Equipment,NASDAQ,214.38,99,96,37,4,256855168,3.859999895095825
54,ZETA,Technology,Software—Application,NYSE,214.17,99,98,96,77,3581592576,26.40999984741211
55,DCTH,Healthcare,Medical Devices,NASDAQ,213.22,99,97,95,32,212283504,11.0
56,NISN,Financial Services,Credit Services,NASDAQ,209.58,99,99,29,76,13619664,9.470000267028809
57,NRIX,Healthcare,Biotechnology,NASDAQ,208.56,99,99,95,93,1126084736,25.200000762939453
58,TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,208.05,99,96,12,53,71849184,4.940000057220459
59,INSM,Healthcare,Biotechnology,NASDAQ,207.87,99,99,98,72,10697345024,76.47000122070312
60,FTAI,Industrials,Rental & Leasing Services,NASDAQ,207.67,99,98,97,95,9574752256,127.80999755859375
61,CMMB,Healthcare,Biotechnology,NASDAQ,207.34,99,91,94,47,13479612,2.0199999809265137
62,CRIS,Healthcare,Biotechnology,NASDAQ,206.7,98,97,99,99,45973824,5.53000020980835
63,RAIL,Industrials,Railroads,NASDAQ,205.96,98,50,86,69,67358160,7.079999923706055
64,BRFH,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,204.46,98,98,64,15,37830144,3.5999999046325684
65,MRT,Technology,Software—Application,NYSE MKT,202.81,98,96,97,33,100945328,2.2699999809265137
66,ASNS,Technology,Communication Equipment,NASDAQ,202.67,98,95,99,11,7111455,1.7200000286102295
67,APLT,Healthcare,Biotechnology,NASDAQ,202.05,98,98,96,99,514201504,6.340000152587891
68,KOSS,Technology,Consumer Electronics,NASDAQ,201.83,98,99,94,11,35908624,8.109999656677246
69,XTLB,Healthcare,Biotechnology,NASDAQ,201.04,98,98,99,24,11878951,2.7899999618530273
70,SLNHP,Financial Services,Capital Markets,NASDAQ,199.26,98,99,90,82,n/a,5.949999809265137
